Id,ActivityDateTime,Value_mean,Value_sum,Value_max,Value_min
1503960366,2016-03-18 11:00:00,15.133333333333333,908,38,10
1503960366,2016-03-18 12:00:00,13.3,798,42,10
1503960366,2016-03-18 13:00:00,14.266666666666667,856,42,10
1503960366,2016-03-18 14:00:00,43.31666666666667,2599,95,10
1503960366,2016-03-18 15:00:00,21.016666666666666,1261,88,10
1503960366,2016-03-18 16:00:00,15.966666666666667,958,40,10
1503960366,2016-03-18 17:00:00,12.4,744,28,10
1503960366,2016-03-18 18:00:00,17.2,1032,64,10
1503960366,2016-03-18 19:00:00,49.81666666666667,2989,95,10
1503960366,2016-03-18 20:00:00,25.383333333333333,1523,93,10
1503960366,2016-03-18 21:00:00,15.133333333333333,908,50,10
1503960366,2016-03-18 22:00:00,11.333333333333334,680,26,10
1503960366,2016-03-18 23:00:00,15.5,930,60,10
1503960366,2016-03-19 00:00:00,12.0,720,54,10
1503960366,2016-03-19 01:00:00,10.1,606,12,10
1503960366,2016-03-19 02:00:00,10.066666666666666,604,12,10
1503960366,2016-03-19 03:00:00,10.333333333333334,620,26,10
1503960366,2016-03-19 04:00:00,10.033333333333333,602,12,10
1503960366,2016-03-19 05:00:00,10.033333333333333,602,12,10
1503960366,2016-03-19 06:00:00,10.166666666666666,610,12,10
1503960366,2016-03-19 07:00:00,10.8,648,32,10
1503960366,2016-03-19 08:00:00,19.266666666666666,1156,36,10
1503960366,2016-03-19 09:00:00,45.25,2715,93,10
1503960366,2016-03-19 10:00:00,31.033333333333335,1862,95,10
1503960366,2016-03-19 11:00:00,27.216666666666665,1633,99,10
1503960366,2016-03-19 12:00:00,22.816666666666666,1369,97,10
1503960366,2016-03-19 13:00:00,15.4,924,38,10
1503960366,2016-03-19 14:00:00,14.833333333333334,890,32,10
1503960366,2016-03-19 15:00:00,12.7,762,32,10
1503960366,2016-03-19 16:00:00,13.266666666666667,796,32,10
1503960366,2016-03-19 17:00:00,14.466666666666667,868,38,10
1503960366,2016-03-19 18:00:00,12.133333333333333,728,32,10
1503960366,2016-03-19 19:00:00,19.133333333333333,1148,36,10
1503960366,2016-03-19 20:00:00,18.066666666666666,1084,42,10
1503960366,2016-03-19 21:00:00,12.166666666666666,730,30,10
1503960366,2016-03-19 22:00:00,20.333333333333332,1220,68,10
1503960366,2016-03-19 23:00:00,48.93333333333333,2936,107,10
1503960366,2016-03-20 00:00:00,13.4,804,30,10
1503960366,2016-03-20 01:00:00,10.2,612,12,10
1503960366,2016-03-20 02:00:00,10.066666666666666,604,12,10
1503960366,2016-03-20 03:00:00,10.133333333333333,608,12,10
1503960366,2016-03-20 04:00:00,10.066666666666666,604,12,10
1503960366,2016-03-20 05:00:00,10.133333333333333,608,12,10
1503960366,2016-03-20 06:00:00,10.066666666666666,604,12,10
1503960366,2016-03-20 07:00:00,10.133333333333333,608,12,10
1503960366,2016-03-20 08:00:00,10.1,606,12,10
1503960366,2016-03-20 09:00:00,24.966666666666665,1498,93,10
1503960366,2016-03-20 10:00:00,61.75,3705,95,10
1503960366,2016-03-20 11:00:00,25.466666666666665,1528,44,10
1503960366,2016-03-20 12:00:00,17.233333333333334,1034,38,10
1503960366,2016-03-20 13:00:00,16.766666666666666,1006,44,10
1503960366,2016-03-20 14:00:00,20.2,1212,40,10
1503960366,2016-03-20 15:00:00,22.883333333333333,1373,90,10
1503960366,2016-03-20 16:00:00,24.35,1461,81,10
1503960366,2016-03-20 17:00:00,29.8,1788,93,10
1503960366,2016-03-20 18:00:00,21.8,1308,36,10
1503960366,2016-03-20 19:00:00,22.866666666666667,1372,42,10
1503960366,2016-03-20 20:00:00,15.933333333333334,956,54,10
1503960366,2016-03-20 21:00:00,11.633333333333333,698,38,10
1503960366,2016-03-20 22:00:00,12.0,720,34,10
1503960366,2016-03-20 23:00:00,18.3,1098,44,10
1503960366,2016-03-21 00:00:00,12.166666666666666,730,36,10
1503960366,2016-03-21 01:00:00,10.1,606,12,10
1503960366,2016-03-21 02:00:00,10.0,600,10,10
1503960366,2016-03-21 03:00:00,10.533333333333333,632,26,10
1503960366,2016-03-21 04:00:00,10.133333333333333,608,12,10
1503960366,2016-03-21 05:00:00,10.066666666666666,604,12,10
1503960366,2016-03-21 06:00:00,10.033333333333333,602,12,10
1503960366,2016-03-21 07:00:00,11.766666666666667,706,28,10
1503960366,2016-03-21 08:00:00,24.416666666666668,1465,105,10
1503960366,2016-03-21 09:00:00,21.866666666666667,1312,74,10
1503960366,2016-03-21 10:00:00,16.6,996,40,10
1503960366,2016-03-21 11:00:00,17.333333333333332,1040,44,10
1503960366,2016-03-21 12:00:00,29.966666666666665,1798,95,10
1503960366,2016-03-21 13:00:00,14.0,840,40,10
1503960366,2016-03-21 14:00:00,16.566666666666666,994,56,10
1503960366,2016-03-21 15:00:00,17.5,1050,66,10
1503960366,2016-03-21 16:00:00,17.533333333333335,1052,56,10
1503960366,2016-03-21 17:00:00,20.766666666666666,1246,58,10
1503960366,2016-03-21 18:00:00,27.883333333333333,1673,93,10
1503960366,2016-03-21 19:00:00,16.666666666666668,1000,40,10
1503960366,2016-03-21 20:00:00,14.2,852,28,10
1503960366,2016-03-21 21:00:00,14.766666666666667,886,30,10
1503960366,2016-03-21 22:00:00,17.1,1026,40,10
1503960366,2016-03-21 23:00:00,16.7,1002,60,10
1503960366,2016-03-22 00:00:00,10.0,600,10,10
1503960366,2016-03-22 01:00:00,10.033333333333333,602,12,10
1503960366,2016-03-22 02:00:00,10.0,600,10,10
1503960366,2016-03-22 03:00:00,10.0,600,10,10
1503960366,2016-03-22 04:00:00,10.0,600,10,10
1503960366,2016-03-22 05:00:00,10.0,600,10,10
1503960366,2016-03-22 06:00:00,10.0,600,10,10
1503960366,2016-03-22 07:00:00,10.0,600,10,10
1503960366,2016-03-22 08:00:00,10.666666666666666,640,28,10
1503960366,2016-03-22 09:00:00,28.45,1707,105,10
1503960366,2016-03-22 10:00:00,18.933333333333334,1136,50,10
1503960366,2016-03-22 11:00:00,16.1,966,50,10
1503960366,2016-03-22 12:00:00,16.5,990,54,10
1503960366,2016-03-22 13:00:00,20.033333333333335,1202,68,10
1503960366,2016-03-22 14:00:00,28.233333333333334,1694,95,10
1503960366,2016-03-22 15:00:00,17.0,1020,70,10
1503960366,2016-03-22 16:00:00,14.9,894,52,10
1503960366,2016-03-22 17:00:00,22.533333333333335,1352,121,10
1503960366,2016-03-22 18:00:00,23.1,1386,74,10
1503960366,2016-03-22 19:00:00,25.35,1521,81,10
1503960366,2016-03-22 20:00:00,17.566666666666666,1054,34,10
1503960366,2016-03-22 21:00:00,15.7,942,50,10
1503960366,2016-03-22 22:00:00,56.083333333333336,3365,93,10
1503960366,2016-03-22 23:00:00,15.066666666666666,904,90,10
1503960366,2016-03-23 00:00:00,11.3,678,26,10
1503960366,2016-03-23 01:00:00,11.266666666666667,676,28,10
1503960366,2016-03-23 02:00:00,11.466666666666667,688,26,10
1503960366,2016-03-23 03:00:00,10.0,600,10,10
1503960366,2016-03-23 04:00:00,10.033333333333333,602,12,10
1503960366,2016-03-23 05:00:00,10.133333333333333,608,12,10
1503960366,2016-03-23 06:00:00,10.066666666666666,604,12,10
1503960366,2016-03-23 07:00:00,11.833333333333334,710,30,10
1503960366,2016-03-23 08:00:00,18.7,1122,42,10
1503960366,2016-03-23 09:00:00,28.05,1683,97,10
1503960366,2016-03-23 10:00:00,17.9,1074,66,10
1503960366,2016-03-23 11:00:00,17.433333333333334,1046,62,10
1503960366,2016-03-23 12:00:00,17.1,1026,44,10
1503960366,2016-03-23 13:00:00,24.05,1443,90,10
1503960366,2016-03-23 14:00:00,37.21666666666667,2233,91,10
1503960366,2016-03-23 15:00:00,15.1,906,62,10
1503960366,2016-03-23 16:00:00,17.033333333333335,1022,74,10
1503960366,2016-03-23 17:00:00,16.533333333333335,992,56,10
1503960366,2016-03-23 18:00:00,14.8,888,72,10
1503960366,2016-03-23 19:00:00,38.6,2316,90,10
1503960366,2016-03-23 20:00:00,23.933333333333334,1436,76,10
1503960366,2016-03-23 21:00:00,11.966666666666667,718,28,10
